dataset|fracitonIncomingEdges|fractionBranches|fractionOutgoingEdges|fractionSelfLoops|isBranchRoot|stateId|task|totalBranches|totalEdges|totalIncomingEdges|totalInteractions|totalOutgoingEdges|totalSelfLoops|userid
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|11|1|0|01
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|1|t1|0|6|1|11|1|4|01
birdstrikes1|0.2|0|0.0|0.8|False|2|t1|0|5|1|11|0|4|01
birdstrikes1|0.25|1.0|0.5|0.25|True|0|t1|2|4|1|25|2|1|05
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|25|1|0|05
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|2|t1|0|3|1|25|1|1|05
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|25|1|0|05
birdstrikes1|0.1111111111111111|0|0.1111111111111111|0.7777777777777778|False|4|t1|0|9|1|25|1|7|05
birdstrikes1|0.5|0|0.5|0.0|False|5|t1|0|2|1|25|1|0|05
birdstrikes1|0.5|0|0.5|0.0|False|6|t1|0|2|1|25|1|0|05
birdstrikes1|0.5|0|0.5|0.0|False|7|t1|0|2|1|25|1|0|05
birdstrikes1|0.5|0|0.5|0.0|False|8|t1|0|2|1|25|1|0|05
birdstrikes1|0.5|0|0.5|0.0|False|9|t1|0|2|1|25|1|0|05
birdstrikes1|0.3333333333333333|0|0.16666666666666666|0.5|False|10|t1|0|6|2|25|1|3|05
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t1|2|3|1|24|2|0|09
birdstrikes1|0.5|1.0|0.5|0.0|True|1|t1|4|8|4|24|4|0|09
birdstrikes1|0.25|0|0.16666666666666666|0.5833333333333334|False|2|t1|0|12|3|24|2|7|09
birdstrikes1|0.4|0|0.4|0.2|False|3|t1|0|5|2|24|2|1|09
birdstrikes1|0.4|0|0.4|0.2|False|4|t1|0|5|2|24|2|1|09
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t1|0|3|1|24|1|1|09
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|17|1|0|109
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|17|1|0|109
birdstrikes1|0.5|0|0.5|0.0|False|2|t1|0|2|1|17|1|0|109
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|17|1|0|109
birdstrikes1|0.18181818181818182|1.0|0.18181818181818182|0.6363636363636364|True|4|t1|2|11|2|17|2|7|109
birdstrikes1|0.5|0|0.5|0.0|False|5|t1|0|2|1|17|1|0|109
birdstrikes1|0.3333333333333333|0|0.0|0.6666666666666666|False|6|t1|0|3|1|17|0|2|109
birdstrikes1|0.4|1.0|0.6|0.0|True|0|t1|3|5|2|22|3|0|13
birdstrikes1|0.5|0.5|0.5|0.0|True|1|t1|2|8|4|22|4|0|13
birdstrikes1|0.42857142857142855|0|0.42857142857142855|0.14285714285714285|False|2|t1|0|7|3|22|3|1|13
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|4|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|5|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|6|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|7|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|8|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|9|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|10|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|11|t1|0|2|1|22|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|12|t1|0|2|1|22|1|0|13
birdstrikes1|1.0|0|0.0|0.0|False|13|t1|0|1|1|22|0|0|13
birdstrikes1|0.3333333333333333|1.0|0.5|0.16666666666666666|True|0|t1|3|6|2|42|3|1|25
birdstrikes1|0.5|1.0|0.5|0.0|True|1|t1|2|4|2|42|2|0|25
birdstrikes1|0.4|1.0|0.4|0.2|True|2|t1|2|5|2|42|2|1|25
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|42|1|0|25
birdstrikes1|0.3333333333333333|1.0|0.25|0.4166666666666667|True|4|t1|3|12|4|42|3|5|25
birdstrikes1|0.25|0|0.25|0.5|False|5|t1|0|16|4|42|4|8|25
birdstrikes1|0.5|0|0.5|0.0|False|6|t1|0|2|1|42|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|7|t1|0|2|1|42|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|8|t1|0|2|1|42|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|9|t1|0|2|1|42|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|10|t1|0|2|1|42|1|0|25
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|11|t1|0|3|1|42|1|1|25
birdstrikes1|0.5|0|0.5|0.0|False|12|t1|0|2|1|42|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|13|t1|0|2|1|42|1|0|25
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|14|t1|0|3|1|42|1|1|25
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|2|1|0|29
birdstrikes1|1.0|0|0.0|0.0|False|1|t1|0|1|1|2|0|0|29
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|16|1|0|33
birdstrikes1|0.5|1.0|0.5|0.0|True|1|t1|2|4|2|16|2|0|33
birdstrikes1|0.5|0.6666666666666666|0.5|0.0|True|2|t1|2|6|3|16|3|0|33
birdstrikes1|0.5|0.6666666666666666|0.5|0.0|True|3|t1|2|6|3|16|3|0|33
birdstrikes1|0.25|0|0.125|0.625|False|4|t1|0|8|2|16|1|5|33
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|9|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|9|1|0|37
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|2|t1|0|3|1|9|1|1|37
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|9|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|4|t1|0|2|1|9|1|0|37
birdstrikes1|0.3333333333333333|0|0.0|0.6666666666666666|False|5|t1|0|3|1|9|0|2|37
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t1|2|3|1|27|2|0|53
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|27|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|2|t1|0|2|1|27|1|0|53
birdstrikes1|0.2|0|0.2|0.6|False|3|t1|0|5|1|27|1|3|53
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|4|t1|0|3|1|27|1|1|53
birdstrikes1|0.3333333333333333|1.0|0.3333333333333333|0.3333333333333333|True|5|t1|2|6|2|27|2|2|53
birdstrikes1|0.5|1.0|0.5|0.0|True|6|t1|2|4|2|27|2|0|53
birdstrikes1|0.5|0|0.5|0.0|False|7|t1|0|2|1|27|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|8|t1|0|2|1|27|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|9|t1|0|2|1|27|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|10|t1|0|2|1|27|1|0|53
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|11|t1|0|3|1|27|1|1|53
birdstrikes1|0.5|0|0.5|0.0|False|12|t1|0|2|1|27|1|0|53
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|13|t1|0|3|1|27|1|1|53
birdstrikes1|0.5|0|0.5|0.0|False|14|t1|0|2|1|27|1|0|53
birdstrikes1|1.0|0|0.0|0.0|False|15|t1|0|1|1|27|0|0|53
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t1|2|3|1|18|2|0|57
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|18|1|0|57
birdstrikes1|0.5|0|0.5|0.0|False|2|t1|0|2|1|18|1|0|57
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|18|1|0|57
birdstrikes1|0.5|0|0.5|0.0|False|4|t1|0|2|1|18|1|0|57
birdstrikes1|0.08333333333333333|0|0.0|0.9166666666666666|False|5|t1|0|12|1|18|0|11|57
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t1|2|3|1|57|2|0|61
birdstrikes1|0.4|1.0|0.4|0.2|True|1|t1|2|5|2|57|2|1|61
birdstrikes1|0.375|0.6666666666666666|0.375|0.25|True|2|t1|2|8|3|57|3|2|61
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|57|1|0|61
birdstrikes1|0.16666666666666666|1.0|0.16666666666666666|0.6666666666666666|True|4|t1|2|12|2|57|2|8|61
birdstrikes1|0.09090909090909091|0|0.06060606060606061|0.8484848484848485|False|5|t1|0|33|3|57|2|28|61
birdstrikes1|0.2|0|0.2|0.6|False|6|t1|0|5|1|57|1|3|61
birdstrikes1|0.5|0|0.5|0.0|False|7|t1|0|2|1|57|1|0|61
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|15|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|15|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|2|t1|0|2|1|15|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|15|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|4|t1|0|2|1|15|1|0|73
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|5|t1|0|3|1|15|1|1|73
birdstrikes1|0.5|0|0.5|0.0|False|6|t1|0|2|1|15|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|7|t1|0|2|1|15|1|0|73
birdstrikes1|0.3333333333333333|0|0.16666666666666666|0.5|False|8|t1|0|6|2|15|1|3|73
birdstrikes1|0.5|0|0.5|0.0|False|9|t1|0|2|1|15|1|0|73
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|13|1|0|77
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|13|1|0|77
birdstrikes1|0.125|0|0.125|0.75|False|2|t1|0|8|1|13|1|6|77
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|13|1|0|77
birdstrikes1|0.3333333333333333|0|0.0|0.6666666666666666|False|4|t1|0|3|1|13|0|2|77
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|17|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|17|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|2|t1|0|2|1|17|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|17|1|0|81
birdstrikes1|0.08333333333333333|0|0.08333333333333333|0.8333333333333334|False|4|t1|0|12|1|17|1|10|81
birdstrikes1|0.5|0|0.0|0.5|False|5|t1|0|2|1|17|0|1|81
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|2|1|0|85
birdstrikes1|1.0|0|0.0|0.0|False|1|t1|0|1|1|2|0|0|85
birdstrikes1|0.0|0|1.0|0.0|False|0|t1|0|1|0|5|1|0|97
birdstrikes1|0.5|0|0.5|0.0|False|1|t1|0|2|1|5|1|0|97
birdstrikes1|0.5|0|0.5|0.0|False|2|t1|0|2|1|5|1|0|97
birdstrikes1|0.5|0|0.5|0.0|False|3|t1|0|2|1|5|1|0|97
birdstrikes1|1.0|0|0.0|0.0|False|4|t1|0|1|1|5|0|0|97
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|5|1|0|01
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|1|t2|0|3|1|5|1|1|01
birdstrikes1|0.5|0|0.5|0.0|False|2|t2|0|2|1|5|1|0|01
birdstrikes1|1.0|0|0.0|0.0|False|3|t2|0|1|1|5|0|0|01
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|10|1|0|05
birdstrikes1|0.25|0|0.25|0.5|False|1|t2|0|4|1|10|1|2|05
birdstrikes1|0.25|0|0.25|0.5|False|2|t2|0|4|1|10|1|2|05
birdstrikes1|0.3333333333333333|0|0.0|0.6666666666666666|False|3|t2|0|3|1|10|0|2|05
birdstrikes1|0.42857142857142855|1.0|0.5714285714285714|0.0|True|0|t2|4|7|3|21|4|0|09
birdstrikes1|0.5|1.0|0.5|0.0|True|1|t2|2|4|2|21|2|0|09
birdstrikes1|0.5|0.6666666666666666|0.5|0.0|True|2|t2|2|6|3|21|3|0|09
birdstrikes1|0.42857142857142855|0.6666666666666666|0.42857142857142855|0.14285714285714285|True|3|t2|2|7|3|21|3|1|09
birdstrikes1|0.5|0|0.5|0.0|False|4|t2|0|2|1|21|1|0|09
birdstrikes1|0.5|0|0.5|0.0|False|5|t2|0|2|1|21|1|0|09
birdstrikes1|0.5|0|0.5|0.0|False|6|t2|0|2|1|21|1|0|09
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|7|t2|0|3|1|21|1|1|09
birdstrikes1|0.5|0|0.5|0.0|False|8|t2|0|2|1|21|1|0|09
birdstrikes1|0.5|0|0.0|0.5|False|9|t2|0|2|1|21|0|1|09
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|17|1|0|109
birdstrikes1|0.5|1.0|0.5|0.0|True|1|t2|3|6|3|17|3|0|109
birdstrikes1|0.2727272727272727|0|0.18181818181818182|0.5454545454545454|False|2|t2|0|11|3|17|2|6|109
birdstrikes1|0.25|0|0.25|0.5|False|3|t2|0|4|1|17|1|2|109
birdstrikes1|0.5|0|0.5|0.0|False|4|t2|0|2|1|17|1|0|109
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t2|2|3|1|16|2|0|13
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|2|1|16|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|2|t2|0|2|1|16|1|0|13
birdstrikes1|0.08333333333333333|0|0.0|0.9166666666666666|False|3|t2|0|12|1|16|0|11|13
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|10|1|0|25
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|1|t2|0|3|1|10|1|1|25
birdstrikes1|0.5|0|0.5|0.0|False|2|t2|0|2|1|10|1|0|25
birdstrikes1|0.16666666666666666|0|0.0|0.8333333333333334|False|3|t2|0|6|1|10|0|5|25
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t2|2|3|1|13|2|0|29
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|4|2|13|2|0|29
birdstrikes1|0.5|0|0.5|0.0|False|2|t2|0|2|1|13|1|0|29
birdstrikes1|0.2222222222222222|0|0.1111111111111111|0.6666666666666666|False|3|t2|0|9|2|13|1|6|29
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|27|1|0|33
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|2|1|27|1|0|33
birdstrikes1|0.2|0|0.2|0.6|False|2|t2|0|5|1|27|1|3|33
birdstrikes1|0.047619047619047616|0|0.0|0.9523809523809523|False|3|t2|0|21|1|27|0|20|33
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|15|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|2|1|15|1|0|37
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|2|t2|0|3|1|15|1|1|37
birdstrikes1|0.5|0|0.5|0.0|False|3|t2|0|2|1|15|1|0|37
birdstrikes1|0.4|1.0|0.4|0.2|True|4|t2|2|5|2|15|2|1|37
birdstrikes1|0.5|0|0.5|0.0|False|5|t2|0|2|1|15|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|6|t2|0|2|1|15|1|0|37
birdstrikes1|0.2|0|0.0|0.8|False|7|t2|0|5|1|15|0|4|37
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|11|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|2|1|11|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|2|t2|0|2|1|11|1|0|53
birdstrikes1|0.125|0|0.0|0.875|False|3|t2|0|8|1|11|0|7|53
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|22|1|0|57
birdstrikes1|0.25|0|0.25|0.5|False|1|t2|0|4|1|22|1|2|57
birdstrikes1|0.5|1.0|0.5|0.0|True|2|t2|4|8|4|22|4|0|57
birdstrikes1|0.5|0|0.5|0.0|False|3|t2|0|2|1|22|1|0|57
birdstrikes1|0.5|0.5|0.5|0.0|True|4|t2|2|8|4|22|4|0|57
birdstrikes1|0.2|0|0.1|0.7|False|5|t2|0|10|2|22|1|7|57
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|9|1|0|61
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|2|1|9|1|0|61
birdstrikes1|0.5|0|0.5|0.0|False|2|t2|0|2|1|9|1|0|61
birdstrikes1|0.5|0|0.5|0.0|False|3|t2|0|2|1|9|1|0|61
birdstrikes1|0.5|0|0.5|0.0|False|4|t2|0|2|1|9|1|0|61
birdstrikes1|0.25|0|0.0|0.75|False|5|t2|0|4|1|9|0|3|61
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|44|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|2|1|44|1|0|73
birdstrikes1|0.1|1.0|0.1|0.8|True|2|t2|2|20|2|44|2|16|73
birdstrikes1|0.5|0|0.5|0.0|False|3|t2|0|2|1|44|1|0|73
birdstrikes1|0.043478260869565216|0|0.0|0.9565217391304348|False|4|t2|0|23|1|44|0|22|73
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|19|1|0|77
birdstrikes1|0.5|0|0.5|0.0|False|1|t2|0|2|1|19|1|0|77
birdstrikes1|0.058823529411764705|0|0.058823529411764705|0.8823529411764706|False|2|t2|0|17|1|19|1|15|77
birdstrikes1|1.0|0|0.0|0.0|False|3|t2|0|1|1|19|0|0|77
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|17|1|0|81
birdstrikes1|0.4444444444444444|1.0|0.4444444444444444|0.1111111111111111|True|1|t2|4|9|4|17|4|1|81
birdstrikes1|0.4|0|0.4|0.2|False|2|t2|0|5|2|17|2|1|81
birdstrikes1|0.5|0|0.5|0.0|False|3|t2|0|2|1|17|1|0|81
birdstrikes1|0.5|0|0.5|0.0|False|4|t2|0|2|1|17|1|0|81
birdstrikes1|0.16666666666666666|0|0.0|0.8333333333333334|False|5|t2|0|6|1|17|0|5|81
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|2|1|0|85
birdstrikes1|1.0|0|0.0|0.0|False|1|t2|0|1|1|2|0|0|85
birdstrikes1|0.0|0|1.0|0.0|False|0|t2|0|1|0|35|1|0|97
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|1|t2|0|3|1|35|1|1|97
birdstrikes1|0.16666666666666666|1.0|0.1111111111111111|0.7222222222222222|True|2|t2|2|18|3|35|2|13|97
birdstrikes1|0.1111111111111111|0|0.1111111111111111|0.7777777777777778|False|3|t2|0|18|2|35|2|14|97
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|6|1|0|01
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|1|t3|0|3|1|6|1|1|01
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|6|1|0|01
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|6|1|0|01
birdstrikes1|1.0|0|0.0|0.0|False|4|t3|0|1|1|6|0|0|01
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|25|1|0|05
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|25|1|0|05
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|25|1|0|05
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|3|t3|0|3|1|25|1|1|05
birdstrikes1|0.5|0|0.5|0.0|False|4|t3|0|2|1|25|1|0|05
birdstrikes1|0.09090909090909091|0|0.09090909090909091|0.8181818181818182|False|5|t3|0|11|1|25|1|9|05
birdstrikes1|0.5|0|0.5|0.0|False|6|t3|0|2|1|25|1|0|05
birdstrikes1|0.25|0|0.125|0.625|False|7|t3|0|8|2|25|1|5|05
birdstrikes1|0.5|0|0.5|0.0|False|8|t3|0|2|1|25|1|0|05
birdstrikes1|0.46153846153846156|1.0|0.5384615384615384|0.0|True|0|t3|7|13|6|20|7|0|09
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|6|3|20|3|0|09
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|6|3|20|3|0|09
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|20|1|0|09
birdstrikes1|0.25|0|0.25|0.5|False|4|t3|0|4|1|20|1|2|09
birdstrikes1|0.3333333333333333|0|0.0|0.6666666666666666|False|5|t3|0|3|1|20|0|2|09
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|40|1|0|109
birdstrikes1|0.5|1.0|0.5|0.0|True|1|t3|2|4|2|40|2|0|109
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|2|t3|0|3|1|40|1|1|109
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|40|1|0|109
birdstrikes1|0.5|0|0.5|0.0|False|4|t3|0|4|2|40|2|0|109
birdstrikes1|0.3333333333333333|1.0|0.3333333333333333|0.3333333333333333|True|5|t3|2|6|2|40|2|2|109
birdstrikes1|0.10344827586206896|0|0.06896551724137931|0.8275862068965517|False|6|t3|0|29|3|40|2|24|109
birdstrikes1|0.5|0|0.5|0.0|False|7|t3|0|2|1|40|1|0|109
birdstrikes1|0.4|1.0|0.6|0.0|True|0|t3|3|5|2|21|3|0|13
birdstrikes1|0.25|0|0.25|0.5|False|1|t3|0|4|1|21|1|2|13
birdstrikes1|0.25|0|0.25|0.5|False|2|t3|0|4|1|21|1|2|13
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|4|t3|0|2|1|21|1|0|13
birdstrikes1|0.5|0|0.5|0.0|False|5|t3|0|2|1|21|1|0|13
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|6|t3|0|6|1|21|1|4|13
birdstrikes1|0.25|0|0.0|0.75|False|7|t3|0|4|1|21|0|3|13
birdstrikes1|0.4|1.0|0.6|0.0|True|0|t3|3|5|2|23|3|0|25
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|23|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|23|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|23|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|4|t3|0|2|1|23|1|0|25
birdstrikes1|0.5|0|0.5|0.0|False|5|t3|0|2|1|23|1|0|25
birdstrikes1|0.2857142857142857|1.0|0.2857142857142857|0.42857142857142855|True|6|t3|2|7|2|23|2|3|25
birdstrikes1|0.4|0|0.4|0.2|False|7|t3|0|5|2|23|2|1|25
birdstrikes1|0.3333333333333333|1.0|0.3333333333333333|0.3333333333333333|True|8|t3|2|6|2|23|2|2|25
birdstrikes1|0.5|0|0.5|0.0|False|9|t3|0|2|1|23|1|0|25
birdstrikes1|0.5|0|0.0|0.5|False|10|t3|0|2|1|23|0|1|25
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|17|1|0|29
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|17|1|0|29
birdstrikes1|0.5|1.0|0.5|0.0|True|2|t3|2|4|2|17|2|0|29
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|17|1|0|29
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|4|t3|0|6|1|17|1|4|29
birdstrikes1|0.14285714285714285|0|0.0|0.8571428571428571|False|5|t3|0|7|1|17|0|6|29
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|35|1|0|33
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|35|1|0|33
birdstrikes1|0.25|0|0.25|0.5|False|2|t3|0|4|1|35|1|2|33
birdstrikes1|0.16666666666666666|0|0.16666666666666666|0.6666666666666666|False|3|t3|0|6|1|35|1|4|33
birdstrikes1|0.04|0|0.0|0.96|False|4|t3|0|25|1|35|0|24|33
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|11|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|11|1|0|37
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|11|1|0|37
birdstrikes1|0.2857142857142857|1.0|0.2857142857142857|0.42857142857142855|True|3|t3|2|7|2|11|2|3|37
birdstrikes1|0.5|0|0.5|0.0|False|4|t3|0|2|1|11|1|0|37
birdstrikes1|0.5|0|0.0|0.5|False|5|t3|0|2|1|11|0|1|37
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|16|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|16|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|16|1|0|53
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|16|1|0|53
birdstrikes1|0.3|1.0|0.2|0.5|True|4|t3|2|10|3|16|2|5|53
birdstrikes1|0.25|0|0.25|0.5|False|5|t3|0|4|1|16|1|2|53
birdstrikes1|0.5|0|0.5|0.0|False|6|t3|0|2|1|16|1|0|53
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|14|1|0|57
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|14|1|0|57
birdstrikes1|0.25|0|0.25|0.5|False|2|t3|0|4|1|14|1|2|57
birdstrikes1|0.1111111111111111|0|0.0|0.8888888888888888|False|3|t3|0|9|1|14|0|8|57
birdstrikes1|0.0|0|1.0|0.0|False|0|t3|0|1|0|27|1|0|61
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|27|1|0|61
birdstrikes1|0.5|1.0|0.5|0.0|True|2|t3|2|4|2|27|2|0|61
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|27|1|0|61
birdstrikes1|0.3333333333333333|1.0|0.3333333333333333|0.3333333333333333|True|4|t3|2|6|2|27|2|2|61
birdstrikes1|0.15789473684210525|0|0.10526315789473684|0.7368421052631579|False|5|t3|0|19|3|27|2|14|61
birdstrikes1|0.5|0|0.5|0.0|False|6|t3|0|2|1|27|1|0|61
birdstrikes1|0.3333333333333333|1.0|0.6666666666666666|0.0|True|0|t3|2|3|1|19|2|0|73
birdstrikes1|0.5|0|0.5|0.0|False|1|t3|0|2|1|19|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|2|t3|0|2|1|19|1|0|73
birdstrikes1|0.5|0|0.5|0.0|False|3|t3|0|2|1|19|1|0|73
birdstrikes1|0.3333333333333333|0|0.3333333333333333|0.3333333333333333|False|4|t3|0|3|1|19|1|1|73
